Title,Price,PID,Details
"4 Bedroom Bungalow 
Northern Foreshore, Chevron Lekki Lagos
 4 Bedroom Bungalow / House FOR Rent","₦ 4,500,000/year","Northern Foreshore, Chevron Lekki Lagos",4 Bedroom Bungalow / House FOR Rent
"Luxury 3 Bedroom Flat With Bq 
Off Bourdilon Old Ikoyi Ikoyi Lagos
 Luxury 3 Bedroom Flat With Bq / House FOR Rent","$ 20,000/year",Off Bourdilon Old Ikoyi Ikoyi Lagos,Luxury 3 Bedroom Flat With Bq / House FOR Rent
"Office/mall Space 
Opposite Ace Mall, Akobo Ibadan Oyo
 Office/mall Space / Commercial Property FOR Rent","₦ 6,000,000/year","Opposite Ace Mall, Akobo Ibadan Oyo",Office/mall Space / Commercial Property FOR Rent
"4 Bedroom Terrace Duplex 
Osapa London Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",Osapa London Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Bedroom Massionette 
Ikate Lekki Lagos
 4 Bedroom Massionette / House FOR Rent","₦ 8,000,000/year",Ikate Lekki Lagos,4 Bedroom Massionette / House FOR Rent
"4 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 11,000,000/year",Ologolo Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Idado Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 6,500,000/year",Idado Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Furnished 3 Bedroom Apartmrnt 
Ikoyi Lagos
 Furnished 3 Bedroom Apartmrnt / Flat Apartment FOR Rent","₦ 20,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Apartmrnt / Flat Apartment FOR Rent
"4 Bedroom Apartment With Bq 
Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 35,000,000/year",Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"Furnished 3 Bedroom Apartment With Bq 
Ikoyi Lagos
 Furnished 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 45,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"5 Bedroom Detached Duplex 
Off Studio 24 Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 30,000,000/year",Off Studio 24 Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"5 Bedroom Semi Detached Duplex 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Semi Detached Duplex / House FOR Rent","₦ 30,000,000",Lekki Phase 1 Lekki Lagos,5 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Maisonette 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Maisonette / House FOR Rent","₦ 30,000,000",Old Ikoyi Ikoyi Lagos,4 Bedroom Maisonette / House FOR Rent
"2 Bedroom Apartment 
Ologolo Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000",Ologolo Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Big Commercial Shop/ Office Space 
Awolowo Avenue, Old Bodija, Ibadan Oyo
 Big Commercial Shop/ Office Space / Commercial Property FOR Rent","₦ 4,074,000/year","Awolowo Avenue, Old Bodija, Ibadan Oyo",Big Commercial Shop/ Office Space / Commercial Property FOR Rent
"2 Bedroom Apartment 
Ologolo Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000/year",Ologolo Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Newly Built 3 Bedroom Apartment 
Adeyi Estate, Old Bodija Ibadan Oyo
 Newly Built 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 3,700,000/year","Adeyi Estate, Old Bodija Ibadan Oyo",Newly Built 3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Ikate Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 10,000,000",Ikate Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
"Lovely 5bedroom Semi Detached Duplex 
Mojisola Onikoyi Estate Ikoyi Lagos
 Lovely 5bedroom Semi Detached Duplex / House FOR Rent","₦ 50,000,000/year",Mojisola Onikoyi Estate Ikoyi Lagos,Lovely 5bedroom Semi Detached Duplex / House FOR Rent
"Furnished 3 Bedroom Flat 
Horizon 2 Extension, Lekki, Elegushi Lagos Lekki Lagos
 Furnished 3 Bedroom Flat / House FOR Rent","₦ 7,000,000/year","Horizon 2 Extension, Lekki, Elegushi Lagos Lekki Lagos",Furnished 3 Bedroom Flat / House FOR Rent
"4 Bedroom Fully Detached Duplex 
Ecowas Asokoro Abuja
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 70,000,000/year",Ecowas Asokoro Abuja,4 Bedroom Fully Detached Duplex / House FOR Rent
"3 Bedroom Terrace Duplex With Bq 
Close To Rivers State House Asokoro Abuja
 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 13,000,000/year",Close To Rivers State House Asokoro Abuja,3 Bedroom Terrace Duplex With Bq / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 6,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Banana Island Ikoyi Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 30,000,000/year",Banana Island Ikoyi Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built 4 Bedroom Maisonette With Bq 
Banana Island Road Ikoyi Lagos
 Newly Built 4 Bedroom Maisonette With Bq / House FOR Rent","$ 50,000/year",Banana Island Road Ikoyi Lagos,Newly Built 4 Bedroom Maisonette With Bq / House FOR Rent
"Newly Built 4 Bedroom Fully Detached Duplex 
Ikate Lekki Lagos
 Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 15,000,000/year",Ikate Lekki Lagos,Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent
"Newly Built 5 Bedroom Semi Detached Duplex 
Ikate Lekki Lagos
 Newly Built 5 Bedroom Semi Detached Duplex / House FOR Rent","₦ 11,000,000/year",Ikate Lekki Lagos,Newly Built 5 Bedroom Semi Detached Duplex / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex With Bq 
Osapa London Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 7,500,000/year",Osapa London Lekki Lagos,Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"3 Bedroom Apartment With Bq 
Victoria Island Lagos
 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 18,000,000/year",Victoria Island Lagos,3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"Semi Detached Duplex Measuring 170sqm Office Use 
Ikoyi Lagos
 Semi Detached Duplex Measuring 170sqm Office Use / Commercial Property FOR Rent","₦ 15,000,000/year",Ikoyi Lagos,Semi Detached Duplex Measuring 170sqm Office Use / Commercial Property FOR Rent
"4 Bedroom Fully Detached Duplex 
Ikota Lekki Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 8,500,000/year",Ikota Lekki Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"2 Units Of 2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Units Of 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000/year",Ikate Lekki Lagos,2 Units Of 2 Bedroom Apartment / House FOR Rent
"2 Bedroom Apartment 
Ologolo Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000/year",Ologolo Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Rent
"3 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Ikota Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Banana Island Ikoyi Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 50,000,000/year",Banana Island Ikoyi Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"Luxurious 4 Bedroom Terrace Duplex + Bq 
Katampe Main Abuja
 Luxurious 4 Bedroom Terrace Duplex + Bq / House FOR Rent","₦ 7,000,000/year",Katampe Main Abuja,Luxurious 4 Bedroom Terrace Duplex + Bq / House FOR Rent
"Waterfront 3 Bedroom Apartment With Bq 
Banana Island Ikoyi Lagos
 Waterfront 3 Bedroom Apartment With Bq / House FOR Rent","$ 85,000/year",Banana Island Ikoyi Lagos,Waterfront 3 Bedroom Apartment With Bq / House FOR Rent
"Newly Built 3 Bedroom Apartment With Bq 
Victoria Island Lagos
 Newly Built 3 Bedroom Apartment With Bq / House FOR Rent","₦ 25,000,000/year",Victoria Island Lagos,Newly Built 3 Bedroom Apartment With Bq / House FOR Rent
"Furnished 4 Bedroom Detached Duplex 
Kolapo Ishola Gra, Akobo Ibadan Oyo
 Furnished 4 Bedroom Detached Duplex / House FOR Rent","₦ 7,000,000/year","Kolapo Ishola Gra, Akobo Ibadan Oyo",Furnished 4 Bedroom Detached Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Oral Estate Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 6,500,000/year",Oral Estate Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Maisonette With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Maisonette With Bq / House FOR Rent","₦ 30,000,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Maisonette With Bq / House FOR Rent
"Newly Built 4 Bedroom Duplex With A Room Bq 
Kolapo Ishola Gra Akobo Ibadan Oyo
 Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE","₦ 160,000,000",Kolapo Ishola Gra Akobo Ibadan Oyo,Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE
"5 Bedroom Detached Duplex 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 10,000,000/year",Chevron Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"4 Bedroom Fully Detached Duplex 
Chevron Lekki Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 9,000,000/year",Chevron Lekki Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"Lovely 3 Bedroom Apartment 
Abraham Adesanya Estate Ajah Lagos
 Lovely 3 Bedroom Apartment / House FOR Rent","₦ 3,800,000",Abraham Adesanya Estate Ajah Lagos,Lovely 3 Bedroom Apartment / House FOR Rent
"Commercial Office Space 
Victoria Island Lagos
 Commercial Office Space / Commercial Property FOR Rent",$ 400/sqm,Victoria Island Lagos,Commercial Office Space / Commercial Property FOR Rent
"5 Bedroom Fully Detached Duplex 
Ikate Lekki Lagos
 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 15,000,000/year",Ikate Lekki Lagos,5 Bedroom Fully Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 8,000,000/year",Ikate Lekki Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"4 Bedroom Apartment 
Abule Egba Lagos
 4 Bedroom Apartment / Flat Apartment FOR Rent","₦ 10,000,000/year",Abule Egba Lagos,4 Bedroom Apartment / Flat Apartment FOR Rent
"Furnished 2 Bedroom Apartment 
Spg Road, Beside Ologolo, Opposite Troika School, Igbo Efon Lekki Lagos
 Furnished 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 6,500,000/year","Spg Road, Beside Ologolo, Opposite Troika School, Igbo Efon Lekki Lagos",Furnished 2 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Terrace Duplex With Bq 
Banana Island Ikoyi Lagos
 Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 30,000,000/year",Banana Island Ikoyi Lagos,Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Ikate Lekki Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 7,000,000/year",Ikate Lekki Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"3 Bedroom Terrace Duplex 
Ikate Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 9,000,000/year",Ikate Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Massionette 
Ikoyi Lagos
 4 Bedroom Massionette / House FOR Rent","$ 50,000/year",Ikoyi Lagos,4 Bedroom Massionette / House FOR Rent
"Waterfront 3 Bedroom Apartment 
Ikoyi Lagos
 Waterfront 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 32,000,000/year",Ikoyi Lagos,Waterfront 3 Bedroom Apartment / Flat Apartment FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Ocean Growth Estate, Opposite The Pantheon Terraces, Ikota Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 6,000,000/year","Ocean Growth Estate, Opposite The Pantheon Terraces, Ikota Lekki Lagos",4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"Furnished 3 Bedroom Apartment 
Ikoyi Lagos
 Furnished 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 40,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Apartment / Flat Apartment FOR Rent
"3 Units Of Premium 3 Bedroom Apartment With A Bq 
Lekki Phase 1 Lekki Lagos
 3 Units Of Premium 3 Bedroom Apartment With A Bq / Flat Apartment FOR Rent","₦ 9,000,000/year",Lekki Phase 1 Lekki Lagos,3 Units Of Premium 3 Bedroom Apartment With A Bq / Flat Apartment FOR Rent
"6 Bedroom Fully Detached Duplex With Bq 
Ecowas Asokoro Abuja
 6 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 40,000,000/year",Ecowas Asokoro Abuja,6 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"4 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Serviced 2 Bedroom Apartment 
Oniru Victoria Island Lagos
 Serviced 2 Bedroom Apartment / House FOR Rent","₦ 9,000,000/year",Oniru Victoria Island Lagos,Serviced 2 Bedroom Apartment / House FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Jahi Abuja
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 8,000,000/year",Jahi Abuja,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"A Fully Furnished 3 Bedroom Flat 
Onireke Gra, Jericho Ibadan Oyo
 A Fully Furnished 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 7,000,000/year","Onireke Gra, Jericho Ibadan Oyo",A Fully Furnished 3 Bedroom Flat / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 7,500,000/year",Ologolo Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 6,500,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Spacious 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Spacious 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000",Orchid Lekki Lagos,Spacious 4 Bedroom Terrace Duplex / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 6,000,000/year",Orchid Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
"Room And Parlour Self Contained 
Carlton Gate Estate Akobo Ibadan Oyo
 Room And Parlour Self Contained / Flat Apartment FOR Rent","₦ 1,500,000/year",Carlton Gate Estate Akobo Ibadan Oyo,Room And Parlour Self Contained / Flat Apartment FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Orchid Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 7,500,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Ikate Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"Serviced 3 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 3 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,Serviced 3 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 23,000,000",Lekki Phase 1 Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Furnished 4 Bedroom Detached Duplex 
Ologolo Lekki Lagos
 Furnished 4 Bedroom Detached Duplex / House FOR Rent","₦ 9,000,000/year",Ologolo Lekki Lagos,Furnished 4 Bedroom Detached Duplex / House FOR Rent
"Luxury 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Luxury 2 Bedroom Apartment / House FOR Rent","₦ 8,500,000",Lekki Phase 1 Lekki Lagos,Luxury 2 Bedroom Apartment / House FOR Rent
"Newly Built 3 Bedroom Flat 
Adeyi Avenue, Old Bodija Ibadan Oyo
 Newly Built 3 Bedroom Flat / House FOR Rent","₦ 3,700,000/year","Adeyi Avenue, Old Bodija Ibadan Oyo",Newly Built 3 Bedroom Flat / House FOR Rent
"3 Bedroom Terrace Duplex With Bq 
Osapa London Lekki Lagos
 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 6,000,000/year",Osapa London Lekki Lagos,3 Bedroom Terrace Duplex With Bq / House FOR Rent
"Serviced 3 Bedroom Apartment 
Pinnock Beach Estate Osapa London Lekki Lagos
 Serviced 3 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Pinnock Beach Estate Osapa London Lekki Lagos,Serviced 3 Bedroom Apartment / House FOR Rent
"Lovely 4 Bedroom Semi Detached 
Badore Ajah Lagos
 Lovely 4 Bedroom Semi Detached / House FOR Rent","₦ 3,500,000",Badore Ajah Lagos,Lovely 4 Bedroom Semi Detached / House FOR Rent
"Furnished 2 Bedroom Apartment 
Ologolo Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 6,500,000/year",Ologolo Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Osapa London Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 7,500,000/year",Osapa London Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 8,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 6,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Serviced 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000/year",Ikate Lekki Lagos,Serviced 2 Bedroom Apartment / House FOR Rent
"Furnished 3 Bedroom Flat 
Ikoyi Lagos
 Furnished 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 40,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Flat / Flat Apartment FOR Rent
"3 Bedroom Apartment With Bq 
Ikoyi Lagos
 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 17,000,000/year",Ikoyi Lagos,3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"5 Bedroom Fully Detached Duplex 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 40,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Fully Detached Duplex / House FOR Rent
"3 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Ikota Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Spacious 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Spacious 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000",Orchid Lekki Lagos,Spacious 4 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Apartment 
Ikate Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 12,000,000/year",Ikate Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Ikoyi Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 25,000,000/year",Ikoyi Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Newly Built Serviced 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE","₦ 170,000,000",Lekki Phase 1 Lekki Lagos,Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE
"Furnished 3 Bedroom Apartment 
Ikoyi Lagos
 Furnished 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 35,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Apartment / Flat Apartment FOR Rent
"Serviced 4 Bedroom Massionate With Bq 
Off Macpherson Road, Old Ikoyi Ikoyi Lagos
 Serviced 4 Bedroom Massionate With Bq / House FOR Rent","₦ 30,000,000/year","Off Macpherson Road, Old Ikoyi Ikoyi Lagos",Serviced 4 Bedroom Massionate With Bq / House FOR Rent
"Lovely 4 Bedroom Semi Detached 
Orchid Lekki Lagos
 Lovely 4 Bedroom Semi Detached / House FOR Rent","₦ 5,000,000",Orchid Lekki Lagos,Lovely 4 Bedroom Semi Detached / House FOR Rent
"4 Units Of 4 Bedroom Duplex 
Off Admiralty Way, Lekki Phase 1 Lekki Lagos
 4 Units Of 4 Bedroom Duplex / House FOR Rent","₦ 75,000,000/year","Off Admiralty Way, Lekki Phase 1 Lekki Lagos",4 Units Of 4 Bedroom Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Ologolo Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 8,500,000/year",Ologolo Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"3 Bedroom Terrace Duplex 
Ikota Gra Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 3,600,000/year",Ikota Gra Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,200,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Lekki Palm City Ajah Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Lekki Palm City Ajah Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 6,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Fully Detached Duplex 
Ikota Lekki Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 9,000,000/year",Ikota Lekki Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Furnished 2 Bedroom Apartment 
Ikate Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Furnished 2 Bedroom Penthouse 
Elf Ikate Lekki Lagos
 Furnished 2 Bedroom Penthouse / House FOR Rent","₦ 10,000,000/year",Elf Ikate Lekki Lagos,Furnished 2 Bedroom Penthouse / House FOR Rent
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 7,000,000/year",Ikate Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"3 Bedroom Flat With Bq 
Banana Island Road Ikoyi Lagos
 3 Bedroom Flat With Bq / House FOR Rent","₦ 20,000,000/year",Banana Island Road Ikoyi Lagos,3 Bedroom Flat With Bq / House FOR Rent
"Furnished 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000",Lekki Phase 1 Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 10,000,000",Lekki Phase 1 Lekki Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Adeola Odeku Victoria Island Lagos
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 25,000,000/year",Adeola Odeku Victoria Island Lagos,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
