Title,Price,PID,Details
"Furnished 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 14,000,000/year",Lekki Phase 1 Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Room In Shared Apartment 
Orchid Lekki Lagos
 Room In Shared Apartment / Flat Apartment FOR Rent","₦ 1,200,000/year",Orchid Lekki Lagos,Room In Shared Apartment / Flat Apartment FOR Rent
"2 Bedroom Flat 
Ado Ajah Lagos
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,700,000/year",Ado Ajah Lagos,2 Bedroom Flat / Flat Apartment FOR Rent
"Serviced 2 Bedroom Apartment 
Pinnock Estate Osapa London Lekki Lagos
 Serviced 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Pinnock Estate Osapa London Lekki Lagos,Serviced 2 Bedroom Apartment / House FOR Rent
"3 Bedroom Flat 
Ikoyi S.w Ikoyi Lagos
 3 Bedroom Flat / House FOR Rent","₦ 17,000,000/year",Ikoyi S.w Ikoyi Lagos,3 Bedroom Flat / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Orchid Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Kekere Bus Stop Inside Estate Ado Ajah Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 2,000,000/year",Kekere Bus Stop Inside Estate Ado Ajah Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"Single Room In A Shared Apartment 
Dpk Estate Orchid Lekki Lagos
 Single Room In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,300,000/year",Dpk Estate Orchid Lekki Lagos,Single Room In A Shared Apartment / Flat Apartment FOR Rent
"Office Space Of 276.43sqm 
Glover Road Ikoyi Lagos
 Office Space Of 276.43sqm / Commercial Property FOR Rent","₦ 400,000/sqm",Glover Road Ikoyi Lagos,Office Space Of 276.43sqm / Commercial Property FOR Rent
"Serviced 4 Bedroom Terrace Duplex With Bq 
Ikota Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 4,000,000/year",Ikota Lekki Lagos,Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"3 Bedroom Apartment 
Badore Ajah Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 2,000,000/year",Badore Ajah Lagos,3 Bedroom Apartment / House FOR Rent
"Luxury 3bedroom Apartment With Swimming Pool & Gym 
Off Muri Victoria Island Lagos
 Luxury 3bedroom Apartment With Swimming Pool & Gym / House FOR Rent","₦ 13,000,000/year",Off Muri Victoria Island Lagos,Luxury 3bedroom Apartment With Swimming Pool & Gym / House FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"4 Bedroom Duplex 
By House On The Rock Ikate Lekki Lagos
 4 Bedroom Duplex / House FOR Rent","₦ 9,000,000/year",By House On The Rock Ikate Lekki Lagos,4 Bedroom Duplex / House FOR Rent
"Serviced 3 Bedroom Terrace Duplex With Bq 
Osapa London Lekki Lagos
 Serviced 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 7,000,000/year",Osapa London Lekki Lagos,Serviced 3 Bedroom Terrace Duplex With Bq / House FOR Rent
"Room In A Shared Apartment 
Lekki Scheme 4 Ogombo Ajah Lagos
 Room In A Shared Apartment / House FOR Rent","₦ 800,000/year",Lekki Scheme 4 Ogombo Ajah Lagos,Room In A Shared Apartment / House FOR Rent
"Serviced 4 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Serviced 4 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 9,000,000/year",Osapa London Lekki Lagos,Serviced 4 Bedroom Detached Duplex With Bq / House FOR Rent
"2 Units Of Mini Flat 
Dpk Estate Orchid Road Lekki Lagos
 2 Units Of Mini Flat / Flat Apartment FOR Rent","₦ 3,500,000/year",Dpk Estate Orchid Road Lekki Lagos,2 Units Of Mini Flat / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Orchid Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 1,800,000/year",Orchid Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Commercial Dev. Building 900sqm 
Victoria Island Lagos
 Commercial Dev. Building 900sqm / Commercial Property FOR Rent","₦ 65,000,000/year",Victoria Island Lagos,Commercial Dev. Building 900sqm / Commercial Property FOR Rent
"Shared Apartment To Share Only Kitchen 
Westend Estate Ikota Lekki Lagos
 Shared Apartment To Share Only Kitchen / Flat Apartment FOR Rent","₦ 850,000/year",Westend Estate Ikota Lekki Lagos,Shared Apartment To Share Only Kitchen / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Ikota Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR SALE","₦ 100,000,000",Ikota Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR SALE
"2 Bedroom Flat 
Isheri Magodo Gra Phase 1 Ojodu Lagos
 2 Bedroom Flat / House FOR Rent","₦ 1,500,000/year",Isheri Magodo Gra Phase 1 Ojodu Lagos,2 Bedroom Flat / House FOR Rent
"4 Bedroom Detached Duplex With Bq 
Magodo Gra Phase 1 Ojodu Lagos
 4 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 5,000,000/year",Magodo Gra Phase 1 Ojodu Lagos,4 Bedroom Detached Duplex With Bq / House FOR Rent
"2 Bedroom Duplex 
Federal Low Cost Sabo Ikorodu Lagos
 2 Bedroom Duplex / House FOR Rent","₦ 1,300,000/year",Federal Low Cost Sabo Ikorodu Lagos,2 Bedroom Duplex / House FOR Rent
"Office Space 
Ojuelegba Surulere Lagos
 Office Space / Commercial Property FOR Rent","₦ 700,000/year",Ojuelegba Surulere Lagos,Office Space / Commercial Property FOR Rent
"2 Bedroom Flat 
Close Elepe Ikorodu Lagos
 2 Bedroom Flat / House FOR Rent","₦ 1,200,000/year",Close Elepe Ikorodu Lagos,2 Bedroom Flat / House FOR Rent
"2 Bedroom Flat 
Ipakodo Ebute Ikorodu Lagos
 2 Bedroom Flat / House FOR Rent","₦ 700,000/year",Ipakodo Ebute Ikorodu Lagos,2 Bedroom Flat / House FOR Rent
"2 Bedroom Flat 
Grammar School Berger Ojodu Lagos
 2 Bedroom Flat / House FOR Rent","₦ 1,500,000/year",Grammar School Berger Ojodu Lagos,2 Bedroom Flat / House FOR Rent
"3 Bedroom Apartment 
Off College Road Ifako Ogba Ogba Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 1,700,000/year",Off College Road Ifako Ogba Ogba Lagos,3 Bedroom Apartment / House FOR Rent
"New Roomself Contain 
Fadeyi Shomolu Lagos
 New Roomself Contain / Flat Apartment FOR Rent","₦ 600,000/year",Fadeyi Shomolu Lagos,New Roomself Contain / Flat Apartment FOR Rent
"Room Self Contained 
Berger Ojodu Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 400,000/year",Berger Ojodu Lagos,Room Self Contained / Flat Apartment FOR Rent
"Room Self Contained 
Odongunyan Ikorodu Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 300,000/year",Odongunyan Ikorodu Lagos,Room Self Contained / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Flat 
Ikorodu Lagos
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 1,100,000/year",Ikorodu Lagos,Newly Built 2 Bedroom Flat / House FOR Rent
"3 Bedroom Bungalow 
Abraham Adesanya Estate Ajah Lagos
 3 Bedroom Bungalow / House FOR Rent","₦ 3,000,000/year",Abraham Adesanya Estate Ajah Lagos,3 Bedroom Bungalow / House FOR Rent
"2 Bedroom Apartment 
Adegbose Estate Olu Odo Ebute Ikorodu Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 800,000/year",Adegbose Estate Olu Odo Ebute Ikorodu Lagos,2 Bedroom Apartment / House FOR Rent
"Room Self Contained 
Iwaya Yaba Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 5,500,000/year",Iwaya Yaba Lagos,Room Self Contained / Flat Apartment FOR Rent
"5 Bedroom Detached Duplex With Bq 
Magodo Gra Phase 1 Ojodu Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 8,000,000/year",Magodo Gra Phase 1 Ojodu Lagos,5 Bedroom Detached Duplex With Bq / House FOR Rent
"Newly Built 2 Bedroom Flat 
First Love Estate Elepe Ikorodu Lagos
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 1,100,000/year",First Love Estate Elepe Ikorodu Lagos,Newly Built 2 Bedroom Flat / House FOR Rent
"3 Bedroom Apartment 
United Estate Yakoyo Alagbole Ojodu Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 900,000/year",United Estate Yakoyo Alagbole Ojodu Lagos,3 Bedroom Apartment / House FOR Rent
"Roomself Contain 
Laspotech Odongunyan Ikorodu Lagos
 Roomself Contain / Flat Apartment FOR Rent","₦ 350,000/year",Laspotech Odongunyan Ikorodu Lagos,Roomself Contain / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Valley View Estate Olu Odo Ebute Ikorodu Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 800,000/year",Valley View Estate Olu Odo Ebute Ikorodu Lagos,2 Bedroom Apartment / House FOR Rent
"Room Self Contained 
Ijesha Surulere Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 500,000/year",Ijesha Surulere Lagos,Room Self Contained / Flat Apartment FOR Rent
"Land For Lease 
Grammar School Berger Ojodu Lagos
 Land For Lease / Land FOR Rent","₦ 8,000,000/year",Grammar School Berger Ojodu Lagos,Land For Lease / Land FOR Rent
"Newly Built 4 Bedroom Flat 
Magodo Gra Phase 1 Ojodu Lagos
 Newly Built 4 Bedroom Flat / House FOR Rent","₦ 4,500,000/year",Magodo Gra Phase 1 Ojodu Lagos,Newly Built 4 Bedroom Flat / House FOR Rent
"2 Bedroom Apartment 
Odonzi Berger Ojodu Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 1,400,000/year",Odonzi Berger Ojodu Lagos,2 Bedroom Apartment / House FOR Rent
"Newly Built Room Self Contained 
Abule Ijesha Yaba Lagos
 Newly Built Room Self Contained / Flat Apartment FOR Rent","₦ 900,000/year",Abule Ijesha Yaba Lagos,Newly Built Room Self Contained / Flat Apartment FOR Rent
"Room And Parlour Mini Flat 
Remlek Badore Ajah Lagos
 Room And Parlour Mini Flat / Flat Apartment FOR Rent","₦ 900,000/year",Remlek Badore Ajah Lagos,Room And Parlour Mini Flat / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Flat 
Ilasan Lekki Lagos
 Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 6,500,000/year",Ilasan Lekki Lagos,Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 3 Bedroom Flat 
Close To Bstop Bucknor Isolo Lagos
 Newly Built 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,700,000/year",Close To Bstop Bucknor Isolo Lagos,Newly Built 3 Bedroom Flat / Flat Apartment FOR Rent
"2 Bedroom Flat 
Close To Ago Palace Way Okota Bucknor Isolo Lagos
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,300,000/year",Close To Ago Palace Way Okota Bucknor Isolo Lagos,2 Bedroom Flat / Flat Apartment FOR Rent
"3 Bedroom Flat 
Bucknor Isolo Lagos
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 900,000/year",Bucknor Isolo Lagos,3 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Flat 
Bucknor Estate Isolo Lagos
 Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,200,000/year",Bucknor Estate Isolo Lagos,Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent
"Mini Flat 
Bucknor Estate Isolo Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 700,000/year",Bucknor Estate Isolo Lagos,Mini Flat / Flat Apartment FOR Rent
"A Newly Built 2 Bedroom Flat 
Unity Estate Badore Ajah Lagos
 A Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,500,000/year",Unity Estate Badore Ajah Lagos,A Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent
"A Newly Built Mini Flat 
Unity Estate Badore Ajah Lagos
 A Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 1,200,000/year",Unity Estate Badore Ajah Lagos,A Newly Built Mini Flat / Flat Apartment FOR Rent
"Shared Apartment 
Westened Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 700,000/year",Westened Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Mini Flat 
Harmony Estate Okeira Badore Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 700,000/year",Harmony Estate Okeira Badore Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"Shared Apartment 
Dpkay Estate Orchid Lekki Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 1,000,000/year",Dpkay Estate Orchid Lekki Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Unity Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 350,000/year",Unity Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Westwood Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Westwood Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Seaside Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Seaside Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Unity Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 350,000/year",Unity Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"A Standard Mini Flat 
Rock Stone Badore Ajah Lagos
 A Standard Mini Flat / Flat Apartment FOR Rent","₦ 800,000/year",Rock Stone Badore Ajah Lagos,A Standard Mini Flat / Flat Apartment FOR Rent
"Room Self Contained 
Chevron Lekki Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 1,100,000/year",Chevron Lekki Lagos,Room Self Contained / Flat Apartment FOR Rent
"Shared Apartment 
Sunny Villa Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 450,000/year",Sunny Villa Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"A Standard One Room Self Contain 
Competitive Junction Badore Ajah Lagos
 A Standard One Room Self Contain / Flat Apartment FOR Rent","₦ 600,000/year",Competitive Junction Badore Ajah Lagos,A Standard One Room Self Contain / Flat Apartment FOR Rent
"A Standard Shared Apartment 
Westend Estate Chevron Lekki Lagos
 A Standard Shared Apartment / Flat Apartment FOR Rent","₦ 700,000/year",Westend Estate Chevron Lekki Lagos,A Standard Shared Apartment / Flat Apartment FOR Rent
"Standard Mini Flat 
Rock Stone Estate Badore Ajah Lagos
 Standard Mini Flat / Flat Apartment FOR Rent","₦ 600,000/year",Rock Stone Estate Badore Ajah Lagos,Standard Mini Flat / Flat Apartment FOR Rent
"Standard Mini Flat 
Seaside Estate Badore Ajah Lagos
 Standard Mini Flat / Flat Apartment FOR Rent","₦ 1,000,000/year",Seaside Estate Badore Ajah Lagos,Standard Mini Flat / Flat Apartment FOR Rent
"Mini Flat 
Good Estate Abraham Adesanya Estate Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 1,000,000/year",Good Estate Abraham Adesanya Estate Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"Shared Apartment 
Unity Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 450,000/year",Unity Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Duplex With A Room Bq 
Kolapo Ishola Gra Akobo Ibadan Oyo
 Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE","₦ 160,000,000",Kolapo Ishola Gra Akobo Ibadan Oyo,Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE
"Shared Apartment 
Sunny Villa Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Sunny Villa Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Rock Stone Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 400,000/year",Rock Stone Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Mini Flat 
Akins Estate Ado Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 1,000,000/year",Akins Estate Ado Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"Studio Apartment 
Ikota Lekki Lagos
 Studio Apartment / Flat Apartment FOR Rent","₦ 1,000,000/year",Ikota Lekki Lagos,Studio Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 300,000/year",Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Standard Shared Apartment 
Akins Ado Ajah Lagos
 Standard Shared Apartment / Flat Apartment FOR Rent","₦ 400,000/year",Akins Ado Ajah Lagos,Standard Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Dpk Estate Orchid Lekki Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 900,000/year",Dpk Estate Orchid Lekki Lagos,Shared Apartment / Flat Apartment FOR Rent
"Standard Shared Apartment 
Remlek Estate Badore Ajah Lagos
 Standard Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Remlek Estate Badore Ajah Lagos,Standard Shared Apartment / Flat Apartment FOR Rent
"A Standard Shared Apartment 
Westened Estate Orchid Lekki Lagos
 A Standard Shared Apartment / Flat Apartment FOR Rent","₦ 1,000,000/year",Westened Estate Orchid Lekki Lagos,A Standard Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Seaside Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Seaside Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Dock Villa Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 550,000/year",Dock Villa Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Standard Shared Apartment 
Unity Estate Badore Ajah Lagos
 Standard Shared Apartment / Flat Apartment FOR Rent","₦ 550,000/year",Unity Estate Badore Ajah Lagos,Standard Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Remlek Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Remlek Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Seaside Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Seaside Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Seasy Estate Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 450,000/year",Seasy Estate Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"A Standard Shared Apartment 
Westend Estate Chevron Lekki Lagos
 A Standard Shared Apartment / Flat Apartment FOR Rent","₦ 700,000/year",Westend Estate Chevron Lekki Lagos,A Standard Shared Apartment / Flat Apartment FOR Rent
"Standard Shared Apartment 
Greenville Estate Badore Ajah Lagos
 Standard Shared Apartment / Flat Apartment FOR Rent","₦ 400,000/year",Greenville Estate Badore Ajah Lagos,Standard Shared Apartment / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Semi Detached Duplex 
Banana Island Ikoyi Lagos
 Newly Built 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 27,000,000/year",Banana Island Ikoyi Lagos,Newly Built 4 Bedroom Semi Detached Duplex / House FOR Rent
"5 Bedroom Fully Detached Duplex 
Old Ikoyi Ikoyi Lagos
 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 35,000,000/year",Old Ikoyi Ikoyi Lagos,5 Bedroom Fully Detached Duplex / House FOR Rent
"Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Serviced 2 Bedroom Apartment / House FOR Rent","₦ 5,500,000/year",Ikate Lekki Lagos,Serviced 2 Bedroom Apartment / House FOR Rent
"Newly Built Room Self Contained 
Badore Ajah Lagos
 Newly Built Room Self Contained / Flat Apartment FOR Rent","₦ 650,000/year",Badore Ajah Lagos,Newly Built Room Self Contained / Flat Apartment FOR Rent
"3 Bedroom Flat 
Ikate Lekki Lagos
 3 Bedroom Flat / House FOR Rent","₦ 8,500,000/year",Ikate Lekki Lagos,3 Bedroom Flat / House FOR Rent
"3 Bedroom Apartment 
Old Ikoyi Ikoyi Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 20,000,000/year",Old Ikoyi Ikoyi Lagos,3 Bedroom Apartment / House FOR Rent
"Spacious 2 Bedroom Apartment 
Ikota Lekki Lagos
 Spacious 2 Bedroom Apartment / House FOR Rent","₦ 3,250,000/year",Ikota Lekki Lagos,Spacious 2 Bedroom Apartment / House FOR Rent
"Newly Built 4 Bedroom Duplex 
Vgc Extension Lekki Lagos
 Newly Built 4 Bedroom Duplex / House FOR Rent","₦ 5,000,000/year",Vgc Extension Lekki Lagos,Newly Built 4 Bedroom Duplex / House FOR Rent
"5 Bedroom Fully Detached Duplex 
Chevron Lekki Lagos
 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 10,000,000/year",Chevron Lekki Lagos,5 Bedroom Fully Detached Duplex / House FOR Rent
"2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Lekki Phase 1 Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"3 Bedroom Apartment 
Osapa London Lekki Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Osapa London Lekki Lagos,3 Bedroom Apartment / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Chevron Lekki Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Chevron Lekki Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"4 Bedroom Detached Duplex With Bq 
Orchid Lekki Lagos
 4 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 7,500,000/year",Orchid Lekki Lagos,4 Bedroom Detached Duplex With Bq / House FOR Rent
"Newly Built 1 Bedroom Flat 
Ado Ajah Lagos
 Newly Built 1 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,600,000/year",Ado Ajah Lagos,Newly Built 1 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Terrace Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"4 Bedroom Detached Duplex With Pool & Bq 
Lekki Palmcity Estate Ado Ajah Lagos
 4 Bedroom Detached Duplex With Pool & Bq / House FOR Rent","₦ 5,000,000/year",Lekki Palmcity Estate Ado Ajah Lagos,4 Bedroom Detached Duplex With Pool & Bq / House FOR Rent
"Newly Built Luxury 2 Bedroom Flat In An Estate 
Ocean Palm Estate Sangotedo Ajah Lagos
 Newly Built Luxury 2 Bedroom Flat In An Estate / House FOR Rent","₦ 2,700,000/year",Ocean Palm Estate Sangotedo Ajah Lagos,Newly Built Luxury 2 Bedroom Flat In An Estate / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex With Bq 
Ologolo Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 9,500,000/year",Ologolo Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Functional 501sqm Rooftop Restaurant 
Lekki Phase 1 Lekki Lagos
 Functional 501sqm Rooftop Restaurant / Commercial Property FOR Rent","₦ 60,000/sqm",Lekki Phase 1 Lekki Lagos,Functional 501sqm Rooftop Restaurant / Commercial Property FOR Rent
"Furnished 4 Bedroom Detached Duplex 
Kolapo Ishola Gra Akobo Ibadan Oyo
 Furnished 4 Bedroom Detached Duplex / House FOR Rent","₦ 7,000,000/year",Kolapo Ishola Gra Akobo Ibadan Oyo,Furnished 4 Bedroom Detached Duplex / House FOR Rent
"Room Self Contained 
Agbowo Ui Ibadan Polytechnic University Of Ibadan Ibadan Oyo
 Room Self Contained / Flat Apartment FOR Rent","₦ 350,000/year",Agbowo Ui Ibadan Polytechnic University Of Ibadan Ibadan Oyo,Room Self Contained / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Flat With Bq 
Femi Kareem Drive Isheri North Ojodu Lagos
 Newly Built 2 Bedroom Flat With Bq / Flat Apartment FOR Rent","₦ 2,500,000/year",Femi Kareem Drive Isheri North Ojodu Lagos,Newly Built 2 Bedroom Flat With Bq / Flat Apartment FOR Rent
"Newly Built Semi Detached 4 Bedroom Duplex 
Oniru Estate Oniru Victoria Island Lagos
 Newly Built Semi Detached 4 Bedroom Duplex / House FOR Rent","₦ 25,000,000/year",Oniru Estate Oniru Victoria Island Lagos,Newly Built Semi Detached 4 Bedroom Duplex / House FOR Rent
"Newly Built Miniflat With Two Toilets 
Opebi Ikeja Lagos
 Newly Built Miniflat With Two Toilets / Flat Apartment FOR Rent","₦ 2,000,000/year",Opebi Ikeja Lagos,Newly Built Miniflat With Two Toilets / Flat Apartment FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"Newly Built 2bedroom Apartment 
Opebi Ikeja Lagos
 Newly Built 2bedroom Apartment / Flat Apartment FOR Rent","₦ 3,000,000/year",Opebi Ikeja Lagos,Newly Built 2bedroom Apartment / Flat Apartment FOR Rent
"Luxuriously Finished 3bedroom Duplex With Maid Room 
Greenwich Garden Estate Ketu Kosofe Ikosi Lagos
 Luxuriously Finished 3bedroom Duplex With Maid Room / House FOR Rent","₦ 6,000,000/year",Greenwich Garden Estate Ketu Kosofe Ikosi Lagos,Luxuriously Finished 3bedroom Duplex With Maid Room / House FOR Rent
"Newly Built 3 Bedroom Apartment With Bq 
Sterling Heights Estate Ketu Lagos
 Newly Built 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 2,500,000/year",Sterling Heights Estate Ketu Lagos,Newly Built 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
